x,y,z,kx,ky,kz,ex,ey,ez,distance,amp,status,ray_index
31.0,-1.0,60,0,0,-1,1,0,0,0,1,0,389
31.0,-0.75,60,0,0,-1,1,0,0,0,1,0,390
31.0,-0.5,60,0,0,-1,1,0,0,0,1,0,391
31.0,-0.25,60,0,0,-1,1,0,0,0,1,0,392
31.0,0.0,60,0,0,-1,1,0,0,0,1,0,393
31.0,0.25,60,0,0,-1,1,0,0,0,1,0,394
31.0,0.5,60,0,0,-1,1,0,0,0,1,0,395
31.0,0.75,60,0,0,-1,1,0,0,0,1,0,396
31.0,1.0,60,0,0,-1,1,0,0,0,1,0,397
31.0,1.25,60,0,0,-1,1,0,0,0,1,0,398
31.0,1.5,60,0,0,-1,1,0,0,0,1,0,399
31.0,1.75,60,0,0,-1,1,0,0,0,1,0,400
31.0,2.0,60,0,0,-1,1,0,0,0,1,0,401
31.0,2.25,60,0,0,-1,1,0,0,0,1,0,402
31.0,2.5,60,0,0,-1,1,0,0,0,1,0,403
31.0,2.75,60,0,0,-1,1,0,0,0,1,0,404
31.0,3.0,60,0,0,-1,1,0,0,0,1,0,405
31.0,3.25,60,0,0,-1,1,0,0,0,1,0,406
31.0,3.5,60,0,0,-1,1,0,0,0,1,0,407
31.0,3.75,60,0,0,-1,1,0,0,0,1,0,408
31.0,4.0,60,0,0,-1,1,0,0,0,1,0,409
31.0,4.25,60,0,0,-1,1,0,0,0,1,0,410
31.0,4.5,60,0,0,-1,1,0,0,0,1,0,411
31.0,4.75,60,0,0,-1,1,0,0,0,1,0,412
31.0,5.0,60,0,0,-1,1,0,0,0,1,0,413
31.0,5.25,60,0,0,-1,1,0,0,0,1,0,414
31.0,5.5,60,0,0,-1,1,0,0,0,1,0,415
31.0,5.75,60,0,0,-1,1,0,0,0,1,0,416
31.0,6.0,60,0,0,-1,1,0,0,0,1,0,417
31.0,6.25,60,0,0,-1,1,0,0,0,1,0,418
31.0,6.5,60,0,0,-1,1,0,0,0,1,0,419
31.0,6.75,60,0,0,-1,1,0,0,0,1,0,420
31.0,7.0,60,0,0,-1,1,0,0,0,1,0,421
31.0,7.25,60,0,0,-1,1,0,0,0,1,0,422
31.0,7.5,60,0,0,-1,1,0,0,0,1,0,423
31.0,7.75,60,0,0,-1,1,0,0,0,1,0,424
31.0,8.0,60,0,0,-1,1,0,0,0,1,0,425
31.0,8.25,60,0,0,-1,1,0,0,0,1,0,426
31.0,8.5,60,0,0,-1,1,0,0,0,1,0,427
31.0,8.75,60,0,0,-1,1,0,0,0,1,0,428
31.0,9.0,60,0,0,-1,1,0,0,0,1,0,429
31.0,9.25,60,0,0,-1,1,0,0,0,1,0,430
31.0,9.5,60,0,0,-1,1,0,0,0,1,0,431
31.0,9.75,60,0,0,-1,1,0,0,0,1,0,432
31.0,10.0,60,0,0,-1,1,0,0,0,1,0,433
31.0,10.25,60,0,0,-1,1,0,0,0,1,0,434
31.0,10.5,60,0,0,-1,1,0,0,0,1,0,435
31.0,10.75,60,0,0,-1,1,0,0,0,1,0,436
